InventoryId,Store,Brand,Description,Size,SalesQuantity,SalesDollars,SalesPrice,SalesDate,Volume,Classification,ExciseTax,VendorNo,VendorName
1_HARDERSFIELD_1244,1,1244,Jack Daniels Winter Jack,750mL,1,15.99,15.99,2024-01-31,750.0,1,0.79,1128,BROWN-FORMAN CORP          
1_HARDERSFIELD_12465,1,12465,Cline Cashmere Red Cal,750mL,1,8.99,8.99,2024-01-09,750.0,2,0.11,4425,MARTIGNETTI COMPANIES
1_HARDERSFIELD_12465,1,12465,Cline Cashmere Red Cal,750mL,32,287.68,8.99,2024-01-29,750.0,2,3.6,4425,MARTIGNETTI COMPANIES
1_HARDERSFIELD_12478,1,12478,Commanderie Bargmn Prov Rose,750mL,1,18.99,18.99,2024-01-02,750.0,2,0.11,10754,PERFECTA WINES             
1_HARDERSFIELD_12478,1,12478,Commanderie Bargmn Prov Rose,750mL,1,18.99,18.99,2024-01-09,750.0,2,0.11,10754,PERFECTA WINES             
1_HARDERSFIELD_12478,1,12478,Commanderie Bargmn Prov Rose,750mL,1,18.99,18.99,2024-01-25,750.0,2,0.11,10754,PERFECTA WINES             
1_HARDERSFIELD_12478,1,12478,Commanderie Bargmn Prov Rose,750mL,1,18.99,18.99,2024-01-31,750.0,2,0.11,10754,PERFECTA WINES             
1_HARDERSFIELD_12479,1,12479,Geyser Peak Cab Svgn,750mL,3,35.97,11.99,2024-01-02,750.0,2,0.34,2000,SOUTHERN WINE & SPIRITS NE 
1_HARDERSFIELD_12479,1,12479,Geyser Peak Cab Svgn,750mL,1,14.99,14.99,2024-01-25,750.0,2,0.11,2000,SOUTHERN WINE & SPIRITS NE 
1_HARDERSFIELD_12495,1,12495,Cupcake Malbec,750mL,1,7.49,7.49,2024-01-02,750.0,2,0.11,9815,WINE GROUP INC             
1_HARDERSFIELD_12495,1,12495,Cupcake Malbec,750mL,1,8.49,8.49,2024-01-05,750.0,2,0.11,9815,WINE GROUP INC             
1_HARDERSFIELD_12495,1,12495,Cupcake Malbec,750mL,1,8.49,8.49,2024-01-15,750.0,2,0.11,9815,WINE GROUP INC             
1_HARDERSFIELD_12495,1,12495,Cupcake Malbec,750mL,1,8.49,8.49,2024-01-17,750.0,2,0.11,9815,WINE GROUP INC             
1_HARDERSFIELD_12495,1,12495,Cupcake Malbec,750mL,3,25.47,8.49,2024-01-22,750.0,2,0.34,9815,WINE GROUP INC             
1_HARDERSFIELD_12495,1,12495,Cupcake Malbec,750mL,1,8.49,8.49,2024-01-23,750.0,2,0.11,9815,WINE GROUP INC             
1_HARDERSFIELD_12495,1,12495,Cupcake Malbec,750mL,1,8.49,8.49,2024-01-28,750.0,2,0.11,9815,WINE GROUP INC             
1_HARDERSFIELD_12495,1,12495,Cupcake Malbec,750mL,1,8.49,8.49,2024-01-29,750.0,2,0.11,9815,WINE GROUP INC             
1_HARDERSFIELD_12520,1,12520,Pavao Vinho Verde Adegas Wh,750mL,1,7.99,7.99,2024-01-10,750.0,2,0.11,9552,M S WALKER INC             
1_HARDERSFIELD_12520,1,12520,Pavao Vinho Verde Adegas Wh,750mL,2,15.98,7.99,2024-01-19,750.0,2,0.22,9552,M S WALKER INC             
1_HARDERSFIELD_12520,1,12520,Pavao Vinho Verde Adegas Wh,750mL,1,7.99,7.99,2024-01-29,750.0,2,0.11,9552,M S WALKER INC             
1_HARDERSFIELD_1258,1,1258,Jim Beam Black,750mL,1,22.99,22.99,2024-01-05,750.0,1,0.79,12546,JIM BEAM BRANDS COMPANY    
1_HARDERSFIELD_1258,1,1258,Jim Beam Black,750mL,1,22.99,22.99,2024-01-09,750.0,1,0.79,12546,JIM BEAM BRANDS COMPANY    
1_HARDERSFIELD_1258,1,1258,Jim Beam Black,750mL,1,22.99,22.99,2024-01-11,750.0,1,0.79,12546,JIM BEAM BRANDS COMPANY    
1_HARDERSFIELD_1258,1,1258,Jim Beam Black,750mL,1,22.99,22.99,2024-01-13,750.0,1,0.79,12546,JIM BEAM BRANDS COMPANY    
1_HARDERSFIELD_1258,1,1258,Jim Beam Black,750mL,1,22.99,22.99,2024-01-26,750.0,1,0.79,12546,JIM BEAM BRANDS COMPANY    
1_HARDERSFIELD_1258,1,1258,Jim Beam Black,750mL,1,22.99,22.99,2024-01-29,750.0,1,0.79,12546,JIM BEAM BRANDS COMPANY    
1_HARDERSFIELD_12586,1,12586,C Y Toro Frontera Malbec,1.5L,2,15.98,7.99,2024-01-04,1500.0,2,0.45,516,BANFI PRODUCTS CORP        
1_HARDERSFIELD_12586,1,12586,C Y Toro Frontera Malbec,1.5L,2,15.98,7.99,2024-01-05,1500.0,2,0.45,516,BANFI PRODUCTS CORP        
1_HARDERSFIELD_12586,1,12586,C Y Toro Frontera Malbec,1.5L,1,7.99,7.99,2024-01-06,1500.0,2,0.22,516,BANFI PRODUCTS CORP        
1_HARDERSFIELD_12586,1,12586,C Y Toro Frontera Malbec,1.5L,1,7.99,7.99,2024-01-07,1500.0,2,0.22,516,BANFI PRODUCTS CORP        
1_HARDERSFIELD_12586,1,12586,C Y Toro Frontera Malbec,1.5L,1,7.99,7.99,2024-01-08,1500.0,2,0.22,516,BANFI PRODUCTS CORP        
1_HARDERSFIELD_12586,1,12586,C Y Toro Frontera Malbec,1.5L,8,63.92,7.99,2024-01-09,1500.0,2,1.8,516,BANFI PRODUCTS CORP        
1_HARDERSFIELD_12586,1,12586,C Y Toro Frontera Malbec,1.5L,1,7.99,7.99,2024-01-13,1500.0,2,0.22,516,BANFI PRODUCTS CORP        
1_HARDERSFIELD_12586,1,12586,C Y Toro Frontera Malbec,1.5L,2,15.98,7.99,2024-01-17,1500.0,2,0.45,516,BANFI PRODUCTS CORP        
1_HARDERSFIELD_12586,1,12586,C Y Toro Frontera Malbec,1.5L,1,7.99,7.99,2024-01-18,1500.0,2,0.22,516,BANFI PRODUCTS CORP        
1_HARDERSFIELD_12586,1,12586,C Y Toro Frontera Malbec,1.5L,2,15.98,7.99,2024-01-21,1500.0,2,0.45,516,BANFI PRODUCTS CORP        
1_HARDERSFIELD_12586,1,12586,C Y Toro Frontera Malbec,1.5L,2,15.98,7.99,2024-01-22,1500.0,2,0.45,516,BANFI PRODUCTS CORP        
1_HARDERSFIELD_12586,1,12586,C Y Toro Frontera Malbec,1.5L,5,39.95,7.99,2024-01-23,1500.0,2,1.12,516,BANFI PRODUCTS CORP        
1_HARDERSFIELD_12586,1,12586,C Y Toro Frontera Malbec,1.5L,1,7.99,7.99,2024-01-27,1500.0,2,0.22,516,BANFI PRODUCTS CORP        
1_HARDERSFIELD_126,1,126,Grey Goose Vodka,Liter,2,65.98,32.99,2024-01-09,1000.0,1,2.1,480,BACARDI USA INC            
1_HARDERSFIELD_126,1,126,Grey Goose Vodka,Liter,1,32.99,32.99,2024-01-11,1000.0,1,1.05,480,BACARDI USA INC            
1_HARDERSFIELD_126,1,126,Grey Goose Vodka,Liter,3,98.97,32.99,2024-01-14,1000.0,1,3.15,480,BACARDI USA INC            
1_HARDERSFIELD_126,1,126,Grey Goose Vodka,Liter,2,65.98,32.99,2024-01-15,1000.0,1,2.1,480,BACARDI USA INC            
1_HARDERSFIELD_126,1,126,Grey Goose Vodka,Liter,1,32.99,32.99,2024-01-20,1000.0,1,1.05,480,BACARDI USA INC            
1_HARDERSFIELD_126,1,126,Grey Goose Vodka,Liter,3,98.97,32.99,2024-01-22,1000.0,1,3.15,480,BACARDI USA INC            
1_HARDERSFIELD_126,1,126,Grey Goose Vodka,Liter,1,32.99,32.99,2024-01-23,1000.0,1,1.05,480,BACARDI USA INC            
1_HARDERSFIELD_126,1,126,Grey Goose Vodka,Liter,2,65.98,32.99,2024-01-24,1000.0,1,2.1,480,BACARDI USA INC            
1_HARDERSFIELD_126,1,126,Grey Goose Vodka,Liter,1,32.99,32.99,2024-01-25,1000.0,1,1.05,480,BACARDI USA INC            
1_HARDERSFIELD_126,1,126,Grey Goose Vodka,Liter,1,32.99,32.99,2024-01-26,1000.0,1,1.05,480,BACARDI USA INC            
1_HARDERSFIELD_126,1,126,Grey Goose Vodka,Liter,1,32.99,32.99,2024-01-27,1000.0,1,1.05,480,BACARDI USA INC            
1_HARDERSFIELD_126,1,126,Grey Goose Vodka,Liter,2,65.98,32.99,2024-01-29,1000.0,1,2.1,480,BACARDI USA INC            
1_HARDERSFIELD_126,1,126,Grey Goose Vodka,Liter,1,32.99,32.99,2024-01-30,1000.0,1,1.05,480,BACARDI USA INC            
1_HARDERSFIELD_1261,1,1261,Jim Beam Kentucky Fire,50mL,4,3.96,0.99,2024-01-25,50.0,1,0.21,12546,JIM BEAM BRANDS COMPANY    
1_HARDERSFIELD_1261,1,1261,Jim Beam Kentucky Fire,50mL,3,2.97,0.99,2024-01-26,50.0,1,0.16,12546,JIM BEAM BRANDS COMPANY    
1_HARDERSFIELD_1261,1,1261,Jim Beam Kentucky Fire,50mL,5,4.95,0.99,2024-01-27,50.0,1,0.26,12546,JIM BEAM BRANDS COMPANY    
1_HARDERSFIELD_1261,1,1261,Jim Beam Kentucky Fire,50mL,14,13.86,0.99,2024-01-29,50.0,1,0.74,12546,JIM BEAM BRANDS COMPANY    
1_HARDERSFIELD_1261,1,1261,Jim Beam Kentucky Fire,50mL,1,0.99,0.99,2024-01-30,50.0,1,0.05,12546,JIM BEAM BRANDS COMPANY    
1_HARDERSFIELD_12656,1,12656,Merriam Vyds Miktos Red,750mL,1,45.99,45.99,2024-01-13,750.0,2,0.11,10754,PERFECTA WINES             
1_HARDERSFIELD_12666,1,12666,Carpineto Dogajolo Tuscan Wh,750mL,1,9.99,9.99,2024-01-04,750.0,2,0.11,9165,ULTRA BEVERAGE COMPANY LLP 
1_HARDERSFIELD_12666,1,12666,Carpineto Dogajolo Tuscan Wh,750mL,2,19.98,9.99,2024-01-09,750.0,2,0.22,9165,ULTRA BEVERAGE COMPANY LLP 
1_HARDERSFIELD_12666,1,12666,Carpineto Dogajolo Tuscan Wh,750mL,2,19.98,9.99,2024-01-13,750.0,2,0.22,9165,ULTRA BEVERAGE COMPANY LLP 
1_HARDERSFIELD_12666,1,12666,Carpineto Dogajolo Tuscan Wh,750mL,3,29.97,9.99,2024-01-14,750.0,2,0.34,9165,ULTRA BEVERAGE COMPANY LLP 
1_HARDERSFIELD_12666,1,12666,Carpineto Dogajolo Tuscan Wh,750mL,1,9.99,9.99,2024-01-17,750.0,2,0.11,9165,ULTRA BEVERAGE COMPANY LLP 
1_HARDERSFIELD_12666,1,12666,Carpineto Dogajolo Tuscan Wh,750mL,2,19.98,9.99,2024-01-21,750.0,2,0.22,9165,ULTRA BEVERAGE COMPANY LLP 
1_HARDERSFIELD_12666,1,12666,Carpineto Dogajolo Tuscan Wh,750mL,2,19.98,9.99,2024-01-24,750.0,2,0.22,9165,ULTRA BEVERAGE COMPANY LLP 
1_HARDERSFIELD_12666,1,12666,Carpineto Dogajolo Tuscan Wh,750mL,1,9.99,9.99,2024-01-27,750.0,2,0.11,9165,ULTRA BEVERAGE COMPANY LLP 
1_HARDERSFIELD_12666,1,12666,Carpineto Dogajolo Tuscan Wh,750mL,1,9.99,9.99,2024-01-28,750.0,2,0.11,9165,ULTRA BEVERAGE COMPANY LLP 
1_HARDERSFIELD_12666,1,12666,Carpineto Dogajolo Tuscan Wh,750mL,2,19.98,9.99,2024-01-29,750.0,2,0.22,9165,ULTRA BEVERAGE COMPANY LLP 
1_HARDERSFIELD_12666,1,12666,Carpineto Dogajolo Tuscan Wh,750mL,1,9.99,9.99,2024-01-31,750.0,2,0.11,9165,ULTRA BEVERAGE COMPANY LLP 
1_HARDERSFIELD_12685,1,12685,Brazin Old Vine Znfdl Lodi,750mL,2,29.98,14.99,2024-01-09,750.0,2,0.22,2242,DELICATO VINEYARDS INC     
1_HARDERSFIELD_12685,1,12685,Brazin Old Vine Znfdl Lodi,750mL,2,29.98,14.99,2024-01-15,750.0,2,0.22,2242,DELICATO VINEYARDS INC     
1_HARDERSFIELD_12685,1,12685,Brazin Old Vine Znfdl Lodi,750mL,1,14.99,14.99,2024-01-28,750.0,2,0.11,2242,DELICATO VINEYARDS INC     
1_HARDERSFIELD_12685,1,12685,Brazin Old Vine Znfdl Lodi,750mL,1,14.99,14.99,2024-01-31,750.0,2,0.11,2242,DELICATO VINEYARDS INC     
1_HARDERSFIELD_1269,1,1269,Jeffersons Bourbon,750mL,1,25.99,25.99,2024-01-02,750.0,1,0.79,1485,CASTLE BRANDS CORP.        
1_HARDERSFIELD_1269,1,1269,Jeffersons Bourbon,750mL,1,26.99,26.99,2024-01-07,750.0,1,0.79,1485,CASTLE BRANDS CORP.        
1_HARDERSFIELD_1269,1,1269,Jeffersons Bourbon,750mL,1,26.99,26.99,2024-01-10,750.0,1,0.79,1485,CASTLE BRANDS CORP.        
1_HARDERSFIELD_1269,1,1269,Jeffersons Bourbon,750mL,3,80.97,26.99,2024-01-15,750.0,1,2.36,1485,CASTLE BRANDS CORP.        
1_HARDERSFIELD_1269,1,1269,Jeffersons Bourbon,750mL,1,26.99,26.99,2024-01-16,750.0,1,0.79,1485,CASTLE BRANDS CORP.        
1_HARDERSFIELD_1269,1,1269,Jeffersons Bourbon,750mL,2,53.98,26.99,2024-01-21,750.0,1,1.57,1485,CASTLE BRANDS CORP.        
1_HARDERSFIELD_1269,1,1269,Jeffersons Bourbon,750mL,1,26.99,26.99,2024-01-22,750.0,1,0.79,1485,CASTLE BRANDS CORP.        
1_HARDERSFIELD_1269,1,1269,Jeffersons Bourbon,750mL,1,26.99,26.99,2024-01-23,750.0,1,0.79,1485,CASTLE BRANDS CORP.        
1_HARDERSFIELD_1269,1,1269,Jeffersons Bourbon,750mL,1,26.99,26.99,2024-01-29,750.0,1,0.79,1485,CASTLE BRANDS CORP.        
1_HARDERSFIELD_1269,1,1269,Jeffersons Bourbon,750mL,1,26.99,26.99,2024-01-30,750.0,1,0.79,1485,CASTLE BRANDS CORP.        
1_HARDERSFIELD_1269,1,1269,Jeffersons Bourbon,750mL,1,26.99,26.99,2024-01-31,750.0,1,0.79,1485,CASTLE BRANDS CORP.        
1_HARDERSFIELD_1271,1,1271,Jeffersons Reserve Bourbon,750mL,1,49.99,49.99,2024-01-16,750.0,1,0.79,1485,CASTLE BRANDS CORP.        
1_HARDERSFIELD_1271,1,1271,Jeffersons Reserve Bourbon,750mL,1,49.99,49.99,2024-01-30,750.0,1,0.79,1485,CASTLE BRANDS CORP.        
1_HARDERSFIELD_1273,1,1273,Jim Beam Choice,1.75L,1,31.99,31.99,2024-01-12,1750.0,1,1.84,12546,JIM BEAM BRANDS COMPANY    
1_HARDERSFIELD_1273,1,1273,Jim Beam Choice,1.75L,1,31.99,31.99,2024-01-20,1750.0,1,1.84,12546,JIM BEAM BRANDS COMPANY    
1_HARDERSFIELD_12747,1,12747,Barefoot Cellars Pnt Nr,750mL,1,4.99,4.99,2024-01-02,750.0,2,0.11,3252,E & J GALLO WINERY         
1_HARDERSFIELD_12747,1,12747,Barefoot Cellars Pnt Nr,750mL,1,6.29,6.29,2024-01-05,750.0,2,0.11,3252,E & J GALLO WINERY         
1_HARDERSFIELD_12747,1,12747,Barefoot Cellars Pnt Nr,750mL,1,6.29,6.29,2024-01-09,750.0,2,0.11,3252,E & J GALLO WINERY         
1_HARDERSFIELD_12747,1,12747,Barefoot Cellars Pnt Nr,750mL,1,6.29,6.29,2024-01-10,750.0,2,0.11,3252,E & J GALLO WINERY         
1_HARDERSFIELD_12747,1,12747,Barefoot Cellars Pnt Nr,750mL,1,6.29,6.29,2024-01-13,750.0,2,0.11,3252,E & J GALLO WINERY         
1_HARDERSFIELD_12747,1,12747,Barefoot Cellars Pnt Nr,750mL,1,6.29,6.29,2024-01-15,750.0,2,0.11,3252,E & J GALLO WINERY         
1_HARDERSFIELD_12747,1,12747,Barefoot Cellars Pnt Nr,750mL,1,6.29,6.29,2024-01-20,750.0,2,0.11,3252,E & J GALLO WINERY         
1_HARDERSFIELD_12747,1,12747,Barefoot Cellars Pnt Nr,750mL,2,12.58,6.29,2024-01-22,750.0,2,0.22,3252,E & J GALLO WINERY         
1_HARDERSFIELD_12747,1,12747,Barefoot Cellars Pnt Nr,750mL,1,6.29,6.29,2024-01-30,750.0,2,0.11,3252,E & J GALLO WINERY         
1_HARDERSFIELD_12771,1,12771,Joel Gott Cab Svgn 815,750mL,4,51.96,12.99,2024-01-02,750.0,2,0.45,8892,TRINCHERO FAMILY ESTATES   
1_HARDERSFIELD_12771,1,12771,Joel Gott Cab Svgn 815,750mL,2,27.98,13.99,2024-01-05,750.0,2,0.22,8892,TRINCHERO FAMILY ESTATES   
1_HARDERSFIELD_12771,1,12771,Joel Gott Cab Svgn 815,750mL,1,13.99,13.99,2024-01-10,750.0,2,0.11,8892,TRINCHERO FAMILY ESTATES   
1_HARDERSFIELD_12771,1,12771,Joel Gott Cab Svgn 815,750mL,3,41.97,13.99,2024-01-15,750.0,2,0.34,8892,TRINCHERO FAMILY ESTATES   
1_HARDERSFIELD_12771,1,12771,Joel Gott Cab Svgn 815,750mL,1,13.99,13.99,2024-01-19,750.0,2,0.11,8892,TRINCHERO FAMILY ESTATES   
1_HARDERSFIELD_12771,1,12771,Joel Gott Cab Svgn 815,750mL,2,27.98,13.99,2024-01-21,750.0,2,0.22,8892,TRINCHERO FAMILY ESTATES   
1_HARDERSFIELD_12771,1,12771,Joel Gott Cab Svgn 815,750mL,2,27.98,13.99,2024-01-22,750.0,2,0.22,8892,TRINCHERO FAMILY ESTATES   
1_HARDERSFIELD_12771,1,12771,Joel Gott Cab Svgn 815,750mL,2,27.98,13.99,2024-01-23,750.0,2,0.22,8892,TRINCHERO FAMILY ESTATES   
1_HARDERSFIELD_12771,1,12771,Joel Gott Cab Svgn 815,750mL,1,13.99,13.99,2024-01-24,750.0,2,0.11,8892,TRINCHERO FAMILY ESTATES   
1_HARDERSFIELD_12771,1,12771,Joel Gott Cab Svgn 815,750mL,4,55.96,13.99,2024-01-26,750.0,2,0.45,8892,TRINCHERO FAMILY ESTATES   
1_HARDERSFIELD_12771,1,12771,Joel Gott Cab Svgn 815,750mL,2,27.98,13.99,2024-01-27,750.0,2,0.22,8892,TRINCHERO FAMILY ESTATES   
1_HARDERSFIELD_12772,1,12772,Joel Gott Chard,750mL,1,13.99,13.99,2024-01-25,750.0,2,0.11,8892,TRINCHERO FAMILY ESTATES   
1_HARDERSFIELD_12773,1,12773,Joel Gott Znfdl,750mL,3,44.97,14.99,2024-01-11,750.0,2,0.34,8892,TRINCHERO FAMILY ESTATES   
1_HARDERSFIELD_12773,1,12773,Joel Gott Znfdl,750mL,1,14.99,14.99,2024-01-12,750.0,2,0.11,8892,TRINCHERO FAMILY ESTATES   
1_HARDERSFIELD_12773,1,12773,Joel Gott Znfdl,750mL,1,14.99,14.99,2024-01-17,750.0,2,0.11,8892,TRINCHERO FAMILY ESTATES   
1_HARDERSFIELD_12773,1,12773,Joel Gott Znfdl,750mL,1,14.99,14.99,2024-01-23,750.0,2,0.11,8892,TRINCHERO FAMILY ESTATES   
1_HARDERSFIELD_1278,1,1278,Jim Beam Black,1.75L,1,34.99,34.99,2024-01-08,1750.0,1,1.84,12546,JIM BEAM BRANDS COMPANY    
1_HARDERSFIELD_1278,1,1278,Jim Beam Black,1.75L,1,34.99,34.99,2024-01-15,1750.0,1,1.84,12546,JIM BEAM BRANDS COMPANY    
1_HARDERSFIELD_1278,1,1278,Jim Beam Black,1.75L,1,34.99,34.99,2024-01-27,1750.0,1,1.84,12546,JIM BEAM BRANDS COMPANY    
1_HARDERSFIELD_1278,1,1278,Jim Beam Black,1.75L,2,69.98,34.99,2024-01-28,1750.0,1,3.67,12546,JIM BEAM BRANDS COMPANY    
1_HARDERSFIELD_1278,1,1278,Jim Beam Black,1.75L,1,34.99,34.99,2024-01-29,1750.0,1,1.84,12546,JIM BEAM BRANDS COMPANY    
1_HARDERSFIELD_1281,1,1281,Benchmark Old #8 Bourbon,1.75L,1,14.99,14.99,2024-01-06,1750.0,1,1.84,8004,SAZERAC CO INC             
1_HARDERSFIELD_1281,1,1281,Benchmark Old #8 Bourbon,1.75L,1,14.99,14.99,2024-01-16,1750.0,1,1.84,8004,SAZERAC CO INC             
1_HARDERSFIELD_1281,1,1281,Benchmark Old #8 Bourbon,1.75L,1,14.99,14.99,2024-01-28,1750.0,1,1.84,8004,SAZERAC CO INC             
1_HARDERSFIELD_1282,1,1282,Small Batch 1792,750mL,1,29.99,29.99,2024-01-19,750.0,1,0.79,660,SAZERAC NORTH AMERICA INC. 
1_HARDERSFIELD_1282,1,1282,Small Batch 1792,750mL,1,29.99,29.99,2024-01-22,750.0,1,0.79,660,SAZERAC NORTH AMERICA INC. 
1_HARDERSFIELD_1282,1,1282,Small Batch 1792,750mL,1,29.99,29.99,2024-01-30,750.0,1,0.79,660,SAZERAC NORTH AMERICA INC. 
1_HARDERSFIELD_12901,1,12901,Madria Sangria,1.5L,1,8.99,8.99,2024-01-03,1500.0,2,0.22,3252,E & J GALLO WINERY         
1_HARDERSFIELD_12901,1,12901,Madria Sangria,1.5L,1,8.99,8.99,2024-01-04,1500.0,2,0.22,3252,E & J GALLO WINERY         
1_HARDERSFIELD_12901,1,12901,Madria Sangria,1.5L,1,8.99,8.99,2024-01-15,1500.0,2,0.22,3252,E & J GALLO WINERY         
1_HARDERSFIELD_12901,1,12901,Madria Sangria,1.5L,1,8.99,8.99,2024-01-23,1500.0,2,0.22,3252,E & J GALLO WINERY         
1_HARDERSFIELD_12943,1,12943,Middle Sister Drama Queen Pi,750mL,1,9.99,9.99,2024-01-29,750.0,2,0.11,9165,ULTRA BEVERAGE COMPANY LLP 
1_HARDERSFIELD_12945,1,12945,Middle Sister Mischief Maker,750mL,2,19.98,9.99,2024-01-08,750.0,2,0.22,9165,ULTRA BEVERAGE COMPANY LLP 
1_HARDERSFIELD_12945,1,12945,Middle Sister Mischief Maker,750mL,1,9.99,9.99,2024-01-21,750.0,2,0.11,9165,ULTRA BEVERAGE COMPANY LLP 
1_HARDERSFIELD_12945,1,12945,Middle Sister Mischief Maker,750mL,2,19.98,9.99,2024-01-23,750.0,2,0.22,9165,ULTRA BEVERAGE COMPANY LLP 
1_HARDERSFIELD_12945,1,12945,Middle Sister Mischief Maker,750mL,1,9.99,9.99,2024-01-26,750.0,2,0.11,9165,ULTRA BEVERAGE COMPANY LLP 
1_HARDERSFIELD_12945,1,12945,Middle Sister Mischief Maker,750mL,1,9.99,9.99,2024-01-29,750.0,2,0.11,9165,ULTRA BEVERAGE COMPANY LLP 
1_HARDERSFIELD_12945,1,12945,Middle Sister Mischief Maker,750mL,1,9.99,9.99,2024-01-31,750.0,2,0.11,9165,ULTRA BEVERAGE COMPANY LLP 
1_HARDERSFIELD_1295,1,1295,Jack Daniels No 7 Black,100mL,5,19.95,3.99,2024-01-01,100.0,1,0.52,1128,BROWN-FORMAN CORP          
1_HARDERSFIELD_1295,1,1295,Jack Daniels No 7 Black,100mL,2,7.98,3.99,2024-01-02,100.0,1,0.21,1128,BROWN-FORMAN CORP          
1_HARDERSFIELD_1295,1,1295,Jack Daniels No 7 Black,100mL,2,7.98,3.99,2024-01-03,100.0,1,0.21,1128,BROWN-FORMAN CORP          
1_HARDERSFIELD_1295,1,1295,Jack Daniels No 7 Black,100mL,1,3.99,3.99,2024-01-06,100.0,1,0.1,1128,BROWN-FORMAN CORP          
1_HARDERSFIELD_1295,1,1295,Jack Daniels No 7 Black,100mL,1,3.99,3.99,2024-01-07,100.0,1,0.1,1128,BROWN-FORMAN CORP          
1_HARDERSFIELD_1295,1,1295,Jack Daniels No 7 Black,100mL,1,3.99,3.99,2024-01-08,100.0,1,0.1,1128,BROWN-FORMAN CORP          
1_HARDERSFIELD_1295,1,1295,Jack Daniels No 7 Black,100mL,4,15.96,3.99,2024-01-09,100.0,1,0.42,1128,BROWN-FORMAN CORP          
1_HARDERSFIELD_1295,1,1295,Jack Daniels No 7 Black,100mL,1,3.99,3.99,2024-01-10,100.0,1,0.1,1128,BROWN-FORMAN CORP          
1_HARDERSFIELD_1295,1,1295,Jack Daniels No 7 Black,100mL,2,7.98,3.99,2024-01-11,100.0,1,0.21,1128,BROWN-FORMAN CORP          
1_HARDERSFIELD_1295,1,1295,Jack Daniels No 7 Black,100mL,9,35.91,3.99,2024-01-12,100.0,1,0.94,1128,BROWN-FORMAN CORP          
1_HARDERSFIELD_1295,1,1295,Jack Daniels No 7 Black,100mL,3,11.97,3.99,2024-01-13,100.0,1,0.32,1128,BROWN-FORMAN CORP          
1_HARDERSFIELD_1295,1,1295,Jack Daniels No 7 Black,100mL,2,7.98,3.99,2024-01-14,100.0,1,0.21,1128,BROWN-FORMAN CORP          
1_HARDERSFIELD_1295,1,1295,Jack Daniels No 7 Black,100mL,5,19.95,3.99,2024-01-15,100.0,1,0.52,1128,BROWN-FORMAN CORP          
1_HARDERSFIELD_1295,1,1295,Jack Daniels No 7 Black,100mL,2,7.98,3.99,2024-01-16,100.0,1,0.21,1128,BROWN-FORMAN CORP          
1_HARDERSFIELD_1295,1,1295,Jack Daniels No 7 Black,100mL,2,7.98,3.99,2024-01-18,100.0,1,0.21,1128,BROWN-FORMAN CORP          
1_HARDERSFIELD_1295,1,1295,Jack Daniels No 7 Black,100mL,1,3.99,3.99,2024-01-19,100.0,1,0.1,1128,BROWN-FORMAN CORP          
1_HARDERSFIELD_1295,1,1295,Jack Daniels No 7 Black,100mL,2,7.98,3.99,2024-01-21,100.0,1,0.21,1128,BROWN-FORMAN CORP          
1_HARDERSFIELD_1295,1,1295,Jack Daniels No 7 Black,100mL,3,11.97,3.99,2024-01-22,100.0,1,0.32,1128,BROWN-FORMAN CORP          
1_HARDERSFIELD_1295,1,1295,Jack Daniels No 7 Black,100mL,5,19.95,3.99,2024-01-23,100.0,1,0.52,1128,BROWN-FORMAN CORP          
1_HARDERSFIELD_1295,1,1295,Jack Daniels No 7 Black,100mL,3,11.97,3.99,2024-01-26,100.0,1,0.32,1128,BROWN-FORMAN CORP          
1_HARDERSFIELD_1295,1,1295,Jack Daniels No 7 Black,100mL,4,15.96,3.99,2024-01-27,100.0,1,0.42,1128,BROWN-FORMAN CORP          
1_HARDERSFIELD_1295,1,1295,Jack Daniels No 7 Black,100mL,2,7.98,3.99,2024-01-29,100.0,1,0.21,1128,BROWN-FORMAN CORP          
1_HARDERSFIELD_1295,1,1295,Jack Daniels No 7 Black,100mL,4,15.96,3.99,2024-01-30,100.0,1,0.42,1128,BROWN-FORMAN CORP          
1_HARDERSFIELD_12951,1,12951,Purple Cowboy Red,750mL,2,21.98,10.99,2024-01-16,750.0,2,0.22,9165,ULTRA BEVERAGE COMPANY LLP 
1_HARDERSFIELD_12951,1,12951,Purple Cowboy Red,750mL,2,21.98,10.99,2024-01-23,750.0,2,0.22,9165,ULTRA BEVERAGE COMPANY LLP 
1_HARDERSFIELD_12951,1,12951,Purple Cowboy Red,750mL,1,10.99,10.99,2024-01-29,750.0,2,0.11,9165,ULTRA BEVERAGE COMPANY LLP 
1_HARDERSFIELD_12994,1,12994,Acrobat Pnt Gris Oregon,750mL,2,23.98,11.99,2024-01-10,750.0,2,0.22,4425,MARTIGNETTI COMPANIES
1_HARDERSFIELD_12994,1,12994,Acrobat Pnt Gris Oregon,750mL,1,11.99,11.99,2024-01-12,750.0,2,0.11,4425,MARTIGNETTI COMPANIES
1_HARDERSFIELD_12994,1,12994,Acrobat Pnt Gris Oregon,750mL,1,11.99,11.99,2024-01-22,750.0,2,0.11,4425,MARTIGNETTI COMPANIES
1_HARDERSFIELD_12994,1,12994,Acrobat Pnt Gris Oregon,750mL,4,47.96,11.99,2024-01-23,750.0,2,0.45,4425,MARTIGNETTI COMPANIES
